index,Latest Revenue,Previous Quarter,3 Quarters Revenue,4 Quarters Revenue,Latest Gross Profit,Previous Gross Profit, 3 Quarters Gross Profit,4 Quarters Gross Profit,Latest Net Income,Previous Net Income,3 Quarters Net Income,4 Quarters Net Income,Market Cap,Sector,Next Earnings,Ticker,P/E Ratio TTM,Price to Sales TTM,Price to Cash Flow MRQ,Price to Free Cash Flow TTM,Price to Book MRQ,Price to Tangible Book MRQ,Gross margin TTM,Gross Margin 5YA,Operating margin TTM,Operating margin 5YA,Pretax margin TTM,Pretax margin 5YA,Net Profit margin TTM,Net Profit margin 5YA,Revenue/Share TTM,Basic EPS ANN,Diluted EPS ANN,Book Value/Share MRQ,Tangible Book Value/Share MRQ,Cash/Share MRQ,Cash Flow/Share TTM,Return on Equity TTM,Return on Equity 5YA,Return on Assets TTM,Return on Assets 5YA,Return on Investment TTM,Return on Investment 5YA,EPS(MRQ) vs Qtr. 1 Yr. Ago MRQ,EPS(TTM) vs TTM 1 Yr. Ago TTM,5 Year EPS Growth 5YA,Sales (MRQ) vs Qtr. 1 Yr. Ago MRQ,Sales (TTM) vs TTM 1 Yr. Ago TTM,5 Year Sales Growth 5YA,5 Year Capital Spending Growth 5YA,Quick Ratio MRQ,Current Ratio MRQ,LT Debt to Equity MRQ,Total Debt to Equity MRQ,Asset Turnover TTM,Inventory Turnover TTM,Revenue/Employee TTM,Net Income/Employee TTM,Receivable Turnover TTM,Dividend Yield ANN,Dividend Yield 5 Year Avg. 5YA,Dividend Growth Rate ANN,Payout Ratio TTM,Assets Current,Assets Previous,3 Quarter Assets,4 Quarter Assets,Latest Equity,Previous Quarter Equity,3 Quarter Equity,4 Quarter Equity,Month,YTD,Year,ThreeYear,3 Quarters Gross Profit,Sales Growth One Year,Revenue Growth Year,Revenue Growth Quarter,Gross Margin Quarter,Gross Margin Year,Operating Margin Quarter,Asset Turnover Quarter,Asset Turnover Year,Equity Growth Quarter,revenue_growth_score,gross_margin_score,assets_turnover_score,operating_margin_score,size_score_score,rev_score,mar_score,style_score,five_year_growth,five_year_margin,equity_growth_score,pbratio_score,psratio_score,pcf_score,SalesOneYear_score,peratio_score,combined_alpha
Fleetcor Tech,789.24,802.25,755.48,667.38,0,0,-,0,317.72,324.1,338.69,297.61,17560000000.0,Information Technology,Aug 04 2022,FLT,20.89,5.68,15.78,19.39,5.9,-,-,0.0,42.4%,43.01,38.74%,40.29%,28.97%,30.96%,36.56,10.23,9.99,37.55,-59.36,16.79,14.17,28.16,22.78,6.81,6.76%,11.46%,10.75%,27.96%,23.16%,16.02,29.68%,29.02%,9.12,13.58,-,1.01,152.06%,218.4%,0.24,-,310.76K,90.02K,1.55,0.0,0.0,0.0,0%,14221.41,14221.41,13454.38,13026.88,2904.42,2866.58,3174.99,3488.85,-9.7,4.36,-14.41,-13.85,0,29.68,0.18259462375258476,-0.016216889996883754,0.0,0.0,0.4025644924230906,0.0369977379176889,0.035326431532925834,0.013200399081832757,38.35616438356164,1.4840182648401825,13.698630136986301,94.29223744292237,29.908675799086758,64.77272727272727,2.272727272727273,67.04545454545453,65.06849315068493,9.817351598173515,59.85221674876847,71.91780821917808,78.08219178082192,38.81278538812785,77.3972602739726,52.51141552511416,15734.466961946888
Nextera Energy Inc,2890.0,5046.0,4370.0,3927.0,3065,3065,3991,3065,0,-,-,-,137320000000.0,Utilities,Jul 27 2022,NEE,96.39,8.59,0.0,-,3.89,4.49,-,0.0,12.75%,28.65,2.3%,24.32%,3.92%,19.9%,8.24,1.82,1.81,18.27,15.81,0.75,2.53,3.97,12.08,0.46,3.12%,0.57%,3.76%,-127.19%,-65.88%,3.04,-22.44%,-5.13%,1.13,10.7,0.42,0.49,142.04%,166.34%,0.12,5.59,1.08M,42.40K,5.46,2.39,2.0,11.53,213.26%,144945.0,144945.0,139163,135013,8365.0,8467.0,8077,8182,-15.71,-25.24,-4.54,41.64,3065,-22.44,-0.26406926406926406,-0.4272691240586603,1.060553633217993,0.7552516478777799,0.0,0.013292398266008946,0.01866570078305564,-0.012046769812212118,1.141552511415525,99.08675799086758,2.28310502283105,14.269406392694064,90.6392694063927,10.344827586206897,27.586206896551722,37.93103448275862,18.2648401826484,9.817351598173515,31.527093596059114,58.333333333333336,88.35616438356165,10.159817351598173,4.5662100456621,97.03196347031964,15588.396652945543
Viacom Cl B,7328.0,8000.0,6610.0,6564.0,2532,2532,2546,2532,702,2664,879,1226,21080000000.0,Communication Services,Aug 11 2022,PARA,5.54,0.72,0.0,-,0.9,6.16,36.23%,40.09,19.2%,18.46,15.86%,14.71%,14.27%,12.72%,42.99,6.77,6.62,34.92,5.15,8.17,6.65,18.31,30.12,7.21,8.15%,8.75%,9.96%,-57.9%,35.05%,13.83,-1.13%,11.56%,16.77,12.55,1.48,1.58,74.11%,74.18%,0.51,17.42,1.24M,177.10K,3.91,3.04,1.92,10.06,16.53%,58043.0,58043.0,55912,55204,22664.0,22402.0,20559,20098,-22.14,-6.06,-27.14,-41.38,2532,-1.13,0.11639244363193176,-0.084,0.3455240174672489,0.3553434846677426,0.09579694323144104,0.08416748502546963,0.08184162316443556,0.011695384340683868,17.579908675799086,32.42009132420091,42.00913242009132,39.49771689497717,38.81278538812785,72.41379310344827,17.24137931034483,89.6551724137931,86.98630136986301,53.19634703196348,57.635467980295566,9.817351598173515,8.105022831050228,10.159817351598173,64.38356164383562,9.360730593607306,15446.549474773376
Assurant,2483.2,2575.3,2637.8,2541.1,86.3,86.3,76,86.3,0,-,-,-,9760000000.0,Financial,Aug 09 2022,AIZ,18.02,0.99,23.39,28.58,2.03,5.75,-,0.0,8.51%,7.25,7.43%,5.93%,5.96%,4.65%,174.32,10.29,10.13,92.07,32.21,22.94,13.42,11.26,7.66,1.58,1.05%,-,-,11.12%,28.48%,2.1,2.04%,6.75%,6.21,17.08,-,-,43.87%,43.87%,0.26,-,656.24K,39.13K,-,1.46,1.97,5.27,25.69%,0.0,0.0,-,-,1695.0,1731.3,1786.2,Retained Earnings (Accumulated Deficit),-4.06,16.53,12.65,88.77,86.3,2.04,-0.022785407894219074,-0.03576282374868961,0.03475354381443299,0.03371949909156622,0.0,inf,inf,-0.020966903482931874,30.59360730593607,3.65296803652968,97.71689497716895,14.269406392694064,8.67579908675799,28.78787878787879,15.151515151515152,43.93939393939394,50.68493150684932,9.817351598173515,26.108374384236456,30.70776255707763,13.470319634703195,51.82648401826484,23.515981735159816,41.32420091324201,15446.515427573528
Ingersoll Rand,1337.0,1418.8,1325.0,1279.1,526.1,526.1,514.3,526.1,157,140.4,154.9,140.1,18070000000.0,Industrials,Aug 08 2022,IR,34.02,3.3,32.6,38.23,1.97,-,38.48%,37.52,11.05%,7.86,10.35%,5.03%,10.35%,4.77%,12.82,1.26,1.24,22.13,-1.98,4.9,2.35,5.97,4.04,3.58,1.96%,3.99%,2.2%,18.91%,643.83%,0.0,18.37%,19.48%,21.58,-2.94,2.22,2.88,37.54%,37.99%,0.35,3.69,334.99K,34.68K,5.38,0.18,0.0,0.0,3.06%,15104.8,15104.8,14922.8,16176.7,8992.2,9001.5,8653.6,9277.9,-6.01,-29.45,-10.07,24.5,526.1,18.37,0.04526620279884301,-0.05765435579362839,0.39349289454001496,0.3926192652848001,0.11742707554225879,0.05900993944529775,0.05914124428437759,-0.0010331611398099508,23.972602739726025,40.182648401826484,26.48401826484018,44.97716894977169,31.7351598173516,52.85714285714286,60.0,112.85714285714286,90.8675799086758,48.858447488584474,42.857142857142854,28.881278538812786,56.39269406392694,65.06849315068493,44.97716894977169,79.22374429223744,15348.303979125898
Loews Corporation,3450.0,3697.0,3384.0,3985.0,463,463,538,463,0,-,-,-,15460000000.0,Financial,Aug 01 2022,L,9.86,1.08,7.52,6.7,0.94,0.96,-,0.0,18.43%,9.89,15.41%,6.06%,12.26%,4.58%,56.84,6.08,6.06,67.27,65.86,3.24,-,9.78,3.44,2.24,0.8%,-,-,39.55%,"15,339.09%",25.69,-4.85%,11.71%,2.19,-19.77,-,-,53.59%,55.96%,0.18,-,1.40M,172.15K,-,0.39,0.5,0.0,3.87%,0.0,0.0,-,-,2885.0,3120.0,3121,Retained Earnings (Accumulated Deficit),-3.07,9.33,7.16,21.63,463,-4.85,-0.1342534504391468,-0.0668109277792805,0.13420289855072465,0.12758335629650042,0.0,inf,inf,-0.07532051282051282,21.91780821917808,7.9908675799086755,97.71689497716895,14.269406392694064,23.74429223744292,12.121212121212121,27.27272727272727,39.39393939393939,23.972602739726025,9.817351598173515,14.285714285714285,10.045662100456621,15.753424657534246,25.34246575342466,9.817351598173515,18.493150684931507,15336.43776315009
Lamb Weston Holdings Inc,955.0,1006.6,984.2,1007.5,221,221,151.3,221,133.8,61.1,60.2,98.9,9060000000.0,Consumer Staples,Jul 26 2022,LW,38.93,2.28,35.4,-,22.98,250.37,19.62%,24.64,8.95%,15.71,6.13%,12.89%,4.52%,8.93%,26.99,2.17,2.16,2.72,0.25,2.97,2.5,55.55,935.15,4.33,9.86%,5.07%,12.39%,63.16%,-5.93%,2.37,6.61%,12.62%,4.16,1.4,1.59,2.63,687.48%,695.69%,0.96,5.27,506.83K,22.92K,9.81,1.57,1.1,7.06,59.04%,4100.8,4100.8,4176.3,4209.4,392.3,365.2,427.4,480.6,-7.54,0.24,-19.37,-5.01,221,6.61,-0.052109181141439205,-0.05126167295847409,0.23141361256544501,0.22361065439000327,0.14010471204188482,0.15525425933151255,0.16067190141760956,0.07420591456736042,26.48401826484018,16.894977168949772,72.14611872146118,52.28310502283106,5.93607305936073,18.181818181818183,21.21212121212121,39.39393939393939,37.44292237442922,31.963470319634702,85.71428571428571,94.29223744292237,40.29680365296804,69.40639269406392,17.579908675799086,84.01826484018264,15216.052896874815
Etsy Inc,579.27,717.14,532.43,528.9,406.27,406.27,378.77,406.27,84.31,142.25,83.74,89.11,10350000000.0,Consumer Discretionary,Aug 04 2022,ETSY,26.61,4.25,16.13,19.02,14.79,-,70.96%,70.75,16.94%,17.71,16.96%,16.99%,18.27%,18%,16.04,3.84,3.36,5.33,-10.1,7.74,3.51,63.31,43.77,13.8,13.91%,16.15%,16.51%,-40.14%,-16.47%,0.0,5.2%,15.11%,44.87,-8.81,-,2.68,352.41%,352.77%,0.76,-,981.57K,179.31K,108.06,0.0,0.0,0.0,0%,3745.18,3745.18,3502.14,3290.42,676.87,628.62,533.62,530.75,-20.48,-57.94,-43.55,44.67,406.27,5.2,0.09523539421440727,-0.19224976991940207,0.7013482486577934,0.6892532679599956,0.14554525523503722,0.10311386902632184,0.10492330586691873,0.07675543253475868,5.707762557077626,75.34246575342466,50.68493150684932,52.96803652968036,9.817351598173515,61.19402985074627,86.56716417910447,147.76119402985074,98.17351598173516,86.3013698630137,86.45320197044335,90.8675799086758,68.2648401826484,39.49771689497717,59.589041095890416,68.2648401826484,15107.973863055327
Dominos Pizza Inc,1011.15,1343.21,997.99,1032.47,368.62,368.62,385.2,368.62,164.54,222.69,180.28,190.9,12120000000.0,Consumer Discretionary,Jul 21 2022,DPZ,25.07,2.7,28.11,33.71,0.0,-,38.03%,37.42,17.3%,17.63,13.54%,13.61%,11.03%,11.15%,118.49,13.72,13.54,-116.51,-119.64,8.84,15.11,0.0,0.0,28.99,34.69%,43.18%,55.38%,-16.88%,6.06%,25.79,2.79%,3.71%,12.0,9.97,1.32,1.45,-,-,2.63,38.41,324.80K,35.83K,16.93,1.34,0.81,19.56,29.54%,1674.02,1674.02,1764.36,1721.79,-4198.64,-4209.54,-4127.51,-4140.57,-11.96,-39.58,-20.21,22.71,368.62,2.79,-0.020649510397396584,-0.2472137640428526,0.3645552094150225,0.33626921971711493,0.16272560945458142,0.40268336101121854,0.4365559153016891,-0.0025893565567733376,2.968036529680365,36.5296803652968,92.92237442922374,59.3607305936073,13.584474885844749,37.3134328358209,46.26865671641791,83.58208955223881,75.79908675799086,48.63013698630137,41.6256157635468,3.4246575342465753,48.401826484018265,58.44748858447488,24.429223744292237,63.4703196347032,15104.287053832664
Huntington Ingalls Industries Inc,2576.0,2677.0,2338.0,2231.0,349,349,331,349,138,120,118,128,8090000000.0,Industrials,Aug 04 2022,HII,15.22,0.83,33.43,61.08,2.88,-,14%,18.41,5.13%,8.94,6.36%,8.89%,5.46%,7.15%,244.18,13.5,13.5,70.37,-23.19,8.23,21.31,22.33,34.51,5.71,8.52%,7.62%,11.41%,-4.93%,-19.58%,2.14,13.08%,4.76%,6.15,3.04,1.07,1.15,113.39%,113.39%,1.05,51.19,223.23K,12.18K,5.29,2.33,1.74,15.06,34.89%,10557.0,10557.0,10400,8132,2822.0,2808.0,2189,2067,-8.48,9.12,-5.75,-2.37,349,13.08,0.15463917525773196,-0.037728800896525964,0.13548136645962733,0.14212991244145795,0.05357142857142857,0.1626724763979666,0.15506299138012694,0.004985754985754986,30.36529680365297,8.21917808219178,74.65753424657534,30.136986301369863,3.881278538812785,85.71428571428571,4.285714285714286,90.0,50.456621004566216,25.34246575342466,49.26108374384236,46.80365296803653,10.388127853881278,66.21004566210046,72.6027397260274,34.70319634703196,15065.952493420611
Conagra Foods,2913.7,3058.9,2653.3,2739.5,697.4,697.4,681.9,697.4,375.3,428.8,379.4,299.7,15290000000.0,Consumer Staples,Jun 30 2022,CAG,15.02,1.37,31.85,138.52,1.77,-,25.25%,28.84,13.05%,13.6,9.66%,10.11%,8%,7.43%,23.56,2.67,2.66,18.29,-13.83,0.17,2.68,12.2,13.48,4.08,4.27%,4.83%,5.05%,-21.52%,-11.49%,59.34,5.15%,-3.13%,5.24,12.78,0.33,0.83,92.19%,104.37%,0.51,5.08,611.04K,48.88K,12.95,3.87,2.5,5.2,56.02%,22499.3,22499.3,22539.9,22195.6,8774.6,8679.0,8557,8551.8,0.76,5.1,-4.45,23.33,697.4,5.15,0.06358824603029743,-0.047468044068129156,0.23935202663280367,0.24544670667112461,0.12880529910423175,0.08633453781525055,0.08419076741646779,0.011015093904827787,27.397260273972602,17.123287671232877,43.15068493150685,49.08675799086758,22.602739726027394,69.6969696969697,30.303030303030305,100.0,44.52054794520548,36.07305936073059,56.896551724137936,26.82648401826484,22.602739726027394,63.926940639269404,50.68493150684932,33.21917808219178,14980.790426704454
Fox Corp,3455.0,4441.0,3045.0,2890.0,1291,1291,1474,1291,675,170,968,597,18660000000.0,Communication Services,Aug 10 2022,FOXA,16.79,1.3,9.87,19.18,1.67,4.03,34.64%,36.88,17.42%,20.43,11.6%,19.44%,8.65%,14%,24.06,3.64,3.61,20.07,8,8.3,2.69,10.34,0.0,5.33,-,6.08%,-,-47.71%,-40.62%,15.91,7.47%,11.21%,7.74,35.24,3.36,3.73,64.33%,64.33%,0.62,12.29,1.54M,133.00K,6.16,1.43,0.0,0.0,23.7%,22016.0,22016.0,23161,22926,11200.0,11275.0,11430,11123,-13.6,-8.4,-9.29,-8.0,1291,7.47,0.19550173010380623,-0.22202206710200406,0.3736613603473227,0.3733641819102017,0.19536903039073805,0.10462088178294573,0.10470415455426356,-0.0066518847006651885,4.4520547945205475,38.013698630136986,52.3972602739726,67.46575342465754,32.76255707762557,91.37931034482759,22.413793103448278,113.79310344827587,58.21917808219178,48.05936073059361,38.54679802955665,25.34246575342466,21.00456621004566,29.794520547945208,78.88127853881278,38.242009132420094,14962.477787525022
Sealed Air,1417.6,1531.5,1406.7,1328.5,477,477,403.7,477,245.9,288.3,186.6,196.9,8800000000.0,Materials,Aug 04 2022,SEE,17.19,1.57,23.4,27.77,46.82,-,30.91%,31.81,16.14%,14.14,13.45%,10.5%,9.41%,6.93%,37.67,3.26,3.22,1.3,-14.74,1.9,4.78,366.69,805.4,8.89,5.83%,11.6%,7.95%,46.98%,16.57%,16.91,11.88%,13.77%,5.61,-5.02,0.74,1.31,"1,937.76%","1,943.17%",0.94,5.25,344.50K,32.42K,9.01,1.31,1.4,5.9,22.84%,6117.0,6117.0,6159.8,6006.6,190.4,248.7,127.7,93.8,-7.45,-7.51,10.46,48.22,477,11.88,0.06706812194203983,-0.07437153117858315,0.3364841986455982,0.3356613831078585,0.17346218961625284,0.15449839245817665,0.1548771184131655,-0.2344189786891837,20.091324200913242,31.27853881278539,71.46118721461188,61.18721461187214,5.251141552511415,44.44444444444444,59.25925925925925,103.7037037037037,47.146118721461185,40.63926940639269,4.679802955665025,97.48858447488584,26.25570776255708,52.054794520547944,51.598173515981735,40.182648401826484,14947.077638067249
Ceridian Hcm Holding Inc,293.3,282.1,257.2,250.4,103.1,103.1,93.1,103.1,-24.4,-10.5,-29.4,-37.8,8570000000.0,Information Technology,Aug 10 2022,CDAY,0.0,7.8,0.0,-,3.94,-,36.21%,40.71,-9.43%,-3.83,-9.43%,-3.83%,-7.72%,-2.44%,7.15,-0.5,-0.5,14.04,-3.45,2.33,-,-3.89,-1.58,-0.89,-0.32%,-2.46%,-0.75%,-39.51%,-157.34%,0.0,25.07%,26.77%,7.78,13.92,-,1.05,56.79%,57.17%,0.11,-,145.14K,-11.20K,8.2,0.0,0.0,0.0,-,11059.5,11059.5,9001.5,6807,2140.8,2227.5,2221.8,2199.8,-6.98,-46.01,-36.13,8.5,103.1,25.07,0.17132587859424922,0.039702233250620306,0.35151721786566653,0.38079409048938123,-0.08319127173542447,0.017680124176801242,0.016320810163208105,-0.03892255892255884,65.98173515981736,34.47488584474886,3.65296803652968,3.881278538812785,4.794520547945205,60.22727272727273,22.727272727272727,82.95454545454545,59.1324200913242,53.88127853881278,19.704433497536947,58.9041095890411,84.93150684931507,10.159817351598173,75.57077625570776,3.5388127853881275,14900.492661959363
Ansys,425.08,655.67,441.17,446.65,360.32,360.32,378.42,360.32,81.16,238.85,107.63,116.77,21860000000.0,Information Technology,Aug 08 2022,ANSS,47.09,10.71,40.03,37.22,4.83,93.67,86.76%,87.25,27.66%,31.92,27.72%,32.23%,23.02%,27.14%,22.36,5.22,5.16,50.17,2.59,7.56,6.38,10.69,12.88,7.64,9.44%,8.54%,11.09%,-1.68%,-2.22%,11.56,17.03%,13.17%,14.04,13.09,-,2.28,17.06%,17.27%,0.33,-,385.99K,88.87K,4.34,0.0,0.0,0.0,0%,6053.18,6053.18,5974.75,5890.77,4363.95,4484.05,4339.24,4250.22,-15.45,-37.88,-22.35,29.86,360.32,17.03,-0.04829284674801297,-0.35168606158585874,0.8476522066434554,0.7321456691913418,0.19092876634986355,0.04681616384555996,0.05420208881943045,-0.02678382266031832,1.82648401826484,90.18264840182648,18.2648401826484,66.21004566210046,40.8675799086758,13.636363636363635,69.31818181818183,82.95454545454547,80.59360730593608,98.17351598173516,23.39901477832512,65.75342465753424,92.00913242009132,74.65753424657534,18.493150684931507,88.35616438356165,14870.958505358596
Principal Fin,3110.0,4091.1,3423.7,3539.4,1118.1,1118.1,1093.4,1118.1,0,-,-,-,17820000000.0,Financial,Jul 28 2022,PFG,12.27,1.27,7.41,7.82,1.51,2.09,-,0.0,13.4%,12.9,13.4%,12.9%,11.45%,10.73%,52.5,6.36,6.27,47.18,34.24,10.87,-,11.5,11.32,0.55,0.59%,-,-,-23.88%,-0.91%,6.86,-3.07%,5.71%,2.69,-3.46,-,-,35.98%,38.33%,0.05,-,761.52K,87.19K,-,3.58,3.71,5.13,42.61%,0.0,0.0,-,-,10495.0,10436.5,10399.7,Retained Earnings (Accumulated Deficit),-5.31,-3.19,4.77,26.12,1118.1,-3.07,-0.12131999773972992,-0.239813253159297,0.3595176848874598,0.31575380183843776,0.0,inf,inf,0.005605327456522781,3.4246575342465753,36.07305936073059,97.71689497716895,14.269406392694064,31.05022831050228,13.636363636363635,37.878787878787875,51.51515151515151,29.22374429223744,9.817351598173515,50.73891625615764,20.89041095890411,20.319634703196346,24.65753424657534,10.50228310502283,24.65753424657534,14856.504957803963
American Airlines Group,8899.0,9427.0,8969.0,7478.0,4748,4748,5416,4748,-1723,-780,595,441,11000000000.0,Industrials,Jul 28 2022,AAL,0.0,0.32,22.12,15.13,0.0,-,57.9%,59.64,-4.22%,-0.85,-8.81%,-3.59%,-6.84%,-3.15%,51.98,-3.09,-3.09,-13.76,-23.1,19.22,0.1,0.0,0.0,-3.5,-1.93%,-4.91%,-2.71%,-27.8%,76.02%,0.0,122.03%,171.01%,-5.73,-48.48,0.72,0.81,-,-,0.51,8,281.79K,-19.28K,27.73,0.0,0.0,0.0,-,67401.0,67401.0,68437,72464,-8940.0,-7340.0,-7437,-7667,-12.74,-7.68,-25.98,-48.7,4748,122.03,0.1900240706071142,-0.056009334889148193,0.5335430947297449,0.5461708797055187,-0.19361726036633328,0.08802045469157233,0.08598537113692675,0.21798365122615804,24.65753424657534,57.534246575342465,44.06392694063927,1.82648401826484,10.844748858447488,90.0,84.28571428571429,174.28571428571428,3.881278538812785,77.6255707762557,94.33497536945814,3.4246575342465753,1.5981735159817352,50.0,78.08219178082192,3.5388127853881275,14849.862788762175
Hewlett Packard Enterprise Co,6961.0,7354.0,6897.0,6700.0,2344,2344,2382,2344,431,2703,283,280,19740000000.0,Information Technology,Jun 01 2022,HPE,5.66,0.73,7.47,12.85,1.01,19.28,33.79%,31.5,13.25%,3.75,13.88%,3.65%,13.32%,5.46%,20.95,2.62,2.58,15.63,0.82,2.97,4.7,20.35,7.58,6.68,2.69%,10.21%,4.01%,128.31%,923.89%,6.72,1.87%,3.89%,-1.71,-5.27,0.68,0.94,50.58%,69.26%,0.5,4.56,462.12K,61.54K,8.77,3.05,3.13,-0.52,16.81%,57873.0,57873.0,56437,54132,20318.0,19971.0,17020,16560,3.71,1.14,-1.91,9.77,2344,1.87,0.038955223880597016,-0.053440304596138154,0.33673322798448496,0.3359128690169103,0.06191639132308576,0.08018707629925297,0.08038290740068771,0.01737519403134545,25.34246575342466,31.7351598173516,39.26940639269406,31.963470319634702,36.3013698630137,27.27272727272727,15.909090909090908,43.18181818181818,7.76255707762557,39.04109589041096,63.30049261083743,11.757990867579908,8.67579908675799,25.11415525114155,42.23744292237443,9.817351598173515,14846.728094767772
General Electric,17039.0,20370.0,18429.0,18280.0,4211,4211,4829,4211,-716,-4463,570,-993,83350000000.0,Industrials,Jul 22 2022,GE,0.0,1.12,59.29,29.55,2.12,17.73,25.23%,23.59,-7.56%,-4.73,-6%,-6.89%,-5.71%,-5.09%,67.33,-3.26,-3.26,35.44,4.24,21.46,-0.64,-12.15,-11.43,-1.93,-1.5%,-2.62%,-2.19%,"-3,759.94%","-2,277.23%",0.0,-0.19%,0.96%,-9.09,-29.74,0.88,1.19,73.45%,86.23%,0.34,3.35,441.18K,-25.17K,3.57,0.43,2.7,-56.32,-,191961.0,191961.0,237133,237559,39005.0,40310.0,37477,33487,-17.37,-20.56,-29.25,-7.39,4211,-0.19,-0.06788840262582056,-0.1635247913598429,0.24713891660308704,0.22725923527348282,-0.042021245378249895,0.05917521440987145,0.06435161308807519,-0.03237410071942446,7.077625570776255,18.2648401826484,26.94063926940639,5.251141552511415,83.78995433789954,15.714285714285714,20.0,35.714285714285715,2.28310502283105,30.136986301369863,21.182266009852217,33.789954337899545,17.23744292237443,87.21461187214612,15.068493150684931,3.5388127853881275,14807.372292327416
F5 Networks Inc,634.22,687.1,682.0,651.51,507.87,507.87,553.32,507.87,74.65,114.15,126.36,96.41,9510000000.0,Information Technology,Jul 27 2022,FFIV,28.43,3.67,15.87,17.3,4.07,-,80.75%,82.82,15.5%,21.48,15.15%,21.87%,13.19%,17.14%,43.05,5.46,5.34,39.64,-1.44,14.67,7.61,15.9,23.69,7.3,11.68%,10.78%,17.21%,31.65%,26.22%,-0.16,-1.71%,7.57%,5.47,-14.79,0.96,0.98,0%,14.99%,0.55,19.48,410.90K,54.19K,4.42,0.0,0.0,0.0,0%,5077.17,5077.17,4997.28,4785.12,2397.13,2405.36,2360.21,2192.17,-15.52,-31.11,-7.01,18.2,507.87,-1.71,-0.02653834937299499,-0.07696114102750691,0.8007789095266626,0.7652015383282545,0.11770363596228438,0.08327736383326408,0.08714927147735188,-0.003421525260252111,19.17808219178082,86.0730593607306,41.32420091324201,45.4337899543379,7.534246575342466,14.772727272727273,73.86363636363636,88.63636363636363,46.34703196347032,96.57534246575342,40.88669950738916,59.817351598173516,60.95890410958904,39.04109589041096,22.602739726027394,71.23287671232876,14671.238909099086
Penn National Gaming Inc,1564.2,1572.5,1511.8,1545.8,705.7,705.7,699.3,705.7,292,226.1,239.1,377.9,5130000000.0,Consumer Discretionary,Jul 28 2022,PENN,13.95,0.81,8.02,7.97,1.28,-,45.83%,45.3,18.32%,10.48,8.5%,-0.67%,6.15%,2.87%,34.73,2.64,2.39,23.79,-4.56,10.87,4.27,11.4,8.93,2.31,1.1%,2.47%,1.19%,-46.7%,"1,328.32%",16.72,22.69%,65.73%,14.24,21.11,-,1.88,294.44%,301.15%,0.38,-,281.91K,17.35K,47.58,0.0,0.0,0.0,0%,18071.1,18071.1,15748.7,15078.2,3953.5,4097.8,3071.9,2958.3,-15.99,-39.61,-61.25,46.31,705.7,22.69,0.011903221632811548,-0.005278219395866425,0.45115714103055876,0.4557092811132816,0.186676895537655,0.0577053970151236,0.0571289701973501,-0.03521401727756361,43.15068493150685,47.03196347031963,25.11415525114155,64.84018264840182,1.4840182648401825,43.28358208955223,68.65671641791045,111.94029850746267,81.5068493150685,59.817351598173516,20.44334975369458,15.296803652968036,10.045662100456621,26.027397260273972,33.33333333333333,29.68036529680365,14628.735598611303
Fox Corp B,3455.0,4441.0,3045.0,2890.0,1291,1291,1474,1291,675,170,968,597,17260000000.0,Communication Services,Aug 10 2022,FOX,16.79,1.3,9.87,19.18,1.67,4.03,34.64%,36.88,17.42%,20.43,11.6%,19.44%,8.65%,14%,24.06,3.64,3.61,20.07,8,8.3,2.69,10.34,0.0,5.33,-,6.08%,-,-47.71%,-40.62%,15.91,7.47%,11.21%,7.74,35.24,3.36,3.73,64.33%,64.33%,0.62,12.29,1.54M,133.00K,6.16,1.43,0.0,0.0,23.7%,22016.0,22016.0,23161,22926,11200.0,11275.0,11430,11123,-12.86,-8.84,-13.87,-13.99,1291,7.47,0.19550173010380623,-0.22202206710200406,0.3736613603473227,0.3733641819102017,0.19536903039073805,0.10462088178294573,0.10470415455426356,-0.0066518847006651885,4.4520547945205475,38.013698630136986,52.3972602739726,67.46575342465754,29.22374429223744,91.37931034482759,22.413793103448278,113.79310344827587,58.21917808219178,48.05936073059361,38.54679802955665,25.34246575342466,21.00456621004566,29.794520547945208,78.88127853881278,38.242009132420094,14573.208381132328
Centurylink,4676.0,4847.0,4887.0,4924.0,2691,2691,2736,2691,1083,1161,1131,1006,11780000000.0,Communication Services,Aug 10 2022,LUMN,5.53,0.61,4.68,4.66,0.96,-,56.88%,56.16,22.66%,4.96,14.84%,-3.79%,11.16%,-5.7%,18.44,1.92,1.91,11.89,-10.15,0.35,5.57,18.29,-7.22,3.69,-1.8%,4.17%,-1.99%,35.59%,306.61%,10.48,-7.02%,-5.75%,2.42,-0.55,2.06,2.08,231.21%,232.48%,0.33,73.13,537.06K,59.92K,11.34,8.77,10.87,-22.64,50.53%,58037.0,58037.0,58308,58947,12282.0,11840.0,11183,11706,1.05,-7.65,-19.68,8.83,2691,-7.02,-0.050365556458164096,-0.03527955436352383,0.575491873396065,0.5567394227785248,0.2316082121471343,0.05371286133558477,0.05552205202428336,0.03733108108108108,30.82191780821918,62.328767123287676,22.831050228310502,72.3744292237443,12.785388127853881,10.344827586206897,58.620689655172406,68.9655172413793,25.91324200913242,73.74429223744292,75.36945812807882,10.730593607305936,6.164383561643835,21.689497716894977,17.80821917808219,9.1324200913242,14374.48714488157
